"continent" "country" "obs_type" "obs_vlues"
"2327" "Americas" "Brazil" "lifeExp_1972" 59.504
"2328" "Americas" "Canada" "lifeExp_1972" 72.88
"2329" "Americas" "Chile" "lifeExp_1972" 63.441
"2330" "Americas" "Colombia" "lifeExp_1972" 61.623
"2331" "Americas" "Costa Rica" "lifeExp_1972" 67.849
"2332" "Americas" "Cuba" "lifeExp_1972" 70.723
"2333" "Americas" "Dominican Republic" "lifeExp_1972" 59.631
"2334" "Americas" "Ecuador" "lifeExp_1972" 58.796
"2335" "Americas" "El Salvador" "lifeExp_1972" 58.207
"2336" "Americas" "Guatemala" "lifeExp_1972" 53.738
"2337" "Americas" "Haiti" "lifeExp_1972" 48.042
"2338" "Americas" "Honduras" "lifeExp_1972" 53.884
"2339" "Americas" "Jamaica" "lifeExp_1972" 69
"2340" "Americas" "Mexico" "lifeExp_1972" 62.361
"2341" "Americas" "Nicaragua" "lifeExp_1972" 55.151
"2342" "Americas" "Panama" "lifeExp_1972" 66.216
"2343" "Americas" "Paraguay" "lifeExp_1972" 65.815
"2344" "Americas" "Peru" "lifeExp_1972" 55.448
"2345" "Americas" "Puerto Rico" "lifeExp_1972" 72.16
"2346" "Americas" "Trinidad and Tobago" "lifeExp_1972" 65.9
"2347" "Americas" "United States" "lifeExp_1972" 71.34
"2348" "Americas" "Uruguay" "lifeExp_1972" 68.673
"2349" "Americas" "Venezuela" "lifeExp_1972" 65.712
"2350" "Asia" "Afghanistan" "lifeExp_1972" 36.088
"2351" "Asia" "Bahrain" "lifeExp_1972" 63.3
"2352" "Asia" "Bangladesh" "lifeExp_1972" 45.252
"2353" "Asia" "Cambodia" "lifeExp_1972" 40.317
"2354" "Asia" "China" "lifeExp_1972" 63.11888
"2355" "Asia" "Hong Kong China" "lifeExp_1972" 72
"2356" "Asia" "India" "lifeExp_1972" 50.651
"2357" "Asia" "Indonesia" "lifeExp_1972" 49.203
"2358" "Asia" "Iran" "lifeExp_1972" 55.234
"2359" "Asia" "Iraq" "lifeExp_1972" 56.95
"2360" "Asia" "Israel" "lifeExp_1972" 71.63
"2361" "Asia" "Japan" "lifeExp_1972" 73.42
"2362" "Asia" "Jordan" "lifeExp_1972" 56.528
"2363" "Asia" "Korea Dem. Rep." "lifeExp_1972" 63.983
"2364" "Asia" "Korea Rep." "lifeExp_1972" 62.612
"2365" "Asia" "Kuwait" "lifeExp_1972" 67.712
"2366" "Asia" "Lebanon" "lifeExp_1972" 65.421
"2367" "Asia" "Malaysia" "lifeExp_1972" 63.01
"2368" "Asia" "Mongolia" "lifeExp_1972" 53.754
"2369" "Asia" "Myanmar" "lifeExp_1972" 53.07
"2370" "Asia" "Nepal" "lifeExp_1972" 43.971
"2371" "Asia" "Oman" "lifeExp_1972" 52.143
"2372" "Asia" "Pakistan" "lifeExp_1972" 51.929
"2373" "Asia" "Philippines" "lifeExp_1972" 58.065
"2374" "Asia" "Saudi Arabia" "lifeExp_1972" 53.886
"2375" "Asia" "Singapore" "lifeExp_1972" 69.521
"2376" "Asia" "Sri Lanka" "lifeExp_1972" 65.042
"2377" "Asia" "Syria" "lifeExp_1972" 57.296
"2378" "Asia" "Taiwan" "lifeExp_1972" 69.39
"2379" "Asia" "Thailand" "lifeExp_1972" 60.405
"2380" "Asia" "Vietnam" "lifeExp_1972" 50.254
"2381" "Asia" "West Bank and Gaza" "lifeExp_1972" 56.532
"2382" "Asia" "Yemen Rep." "lifeExp_1972" 39.848
"2383" "Europe" "Albania" "lifeExp_1972" 67.69
"2384" "Europe" "Austria" "lifeExp_1972" 70.63
"2385" "Europe" "Belgium" "lifeExp_1972" 71.44
"2386" "Europe" "Bosnia and Herzegovina" "lifeExp_1972" 67.45
"2387" "Europe" "Bulgaria" "lifeExp_1972" 70.9
"2388" "Europe" "Croatia" "lifeExp_1972" 69.61
"2389" "Europe" "Czech Republic" "lifeExp_1972" 70.29
"2390" "Europe" "Denmark" "lifeExp_1972" 73.47
"2391" "Europe" "Finland" "lifeExp_1972" 70.87
"2392" "Europe" "France" "lifeExp_1972" 72.38
"2393" "Europe" "Germany" "lifeExp_1972" 71
"2394" "Europe" "Greece" "lifeExp_1972" 72.34
"2395" "Europe" "Hungary" "lifeExp_1972" 69.76
"2396" "Europe" "Iceland" "lifeExp_1972" 74.46
"2397" "Europe" "Ireland" "lifeExp_1972" 71.28
"2398" "Europe" "Italy" "lifeExp_1972" 72.19
"2399" "Europe" "Montenegro" "lifeExp_1972" 70.636
"2400" "Europe" "Netherlands" "lifeExp_1972" 73.75
"2401" "Europe" "Norway" "lifeExp_1972" 74.34
"2402" "Europe" "Poland" "lifeExp_1972" 70.85
"2403" "Europe" "Portugal" "lifeExp_1972" 69.26
"2404" "Europe" "Romania" "lifeExp_1972" 69.21
"2405" "Europe" "Serbia" "lifeExp_1972" 68.7
"2406" "Europe" "Slovak Republic" "lifeExp_1972" 70.35
"2407" "Europe" "Slovenia" "lifeExp_1972" 69.82
"2408" "Europe" "Spain" "lifeExp_1972" 73.06
"2409" "Europe" "Sweden" "lifeExp_1972" 74.72
"2410" "Europe" "Switzerland" "lifeExp_1972" 73.78
"2411" "Europe" "Turkey" "lifeExp_1972" 57.005
"2412" "Europe" "United Kingdom" "lifeExp_1972" 72.01
"2413" "Oceania" "Australia" "lifeExp_1972" 71.93
"2414" "Oceania" "New Zealand" "lifeExp_1972" 71.89
"2415" "Africa" "Algeria" "lifeExp_1977" 58.014
"2416" "Africa" "Angola" "lifeExp_1977" 39.483
"2417" "Africa" "Benin" "lifeExp_1977" 49.19
"2418" "Africa" "Botswana" "lifeExp_1977" 59.319
"2419" "Africa" "Burkina Faso" "lifeExp_1977" 46.137
"2420" "Africa" "Burundi" "lifeExp_1977" 45.91
"2421" "Africa" "Cameroon" "lifeExp_1977" 49.355
"2422" "Africa" "Central African Republic" "lifeExp_1977" 46.775
"2423" "Africa" "Chad" "lifeExp_1977" 47.383
"2424" "Africa" "Comoros" "lifeExp_1977" 50.939
"2425" "Africa" "Congo Dem. Rep." "lifeExp_1977" 47.804
"2426" "Africa" "Congo Rep." "lifeExp_1977" 55.625
"2427" "Africa" "Cote d'Ivoire" "lifeExp_1977" 52.374
"2428" "Africa" "Djibouti" "lifeExp_1977" 46.519
"2429" "Africa" "Egypt" "lifeExp_1977" 53.319
"2430" "Africa" "Equatorial Guinea" "lifeExp_1977" 42.024
"2431" "Africa" "Eritrea" "lifeExp_1977" 44.535
"2432" "Africa" "Ethiopia" "lifeExp_1977" 44.51
"2433" "Africa" "Gabon" "lifeExp_1977" 52.79
"2434" "Africa" "Gambia" "lifeExp_1977" 41.842
"2435" "Africa" "Ghana" "lifeExp_1977" 51.756
"2436" "Africa" "Guinea" "lifeExp_1977" 40.762
"2437" "Africa" "Guinea-Bissau" "lifeExp_1977" 37.465
"2438" "Africa" "Kenya" "lifeExp_1977" 56.155
"2439" "Africa" "Lesotho" "lifeExp_1977" 52.208
"2440" "Africa" "Liberia" "lifeExp_1977" 43.764
"2441" "Africa" "Libya" "lifeExp_1977" 57.442
"2442" "Africa" "Madagascar" "lifeExp_1977" 46.881
"2443" "Africa" "Malawi" "lifeExp_1977" 43.767
"2444" "Africa" "Mali" "lifeExp_1977" 41.714
"2445" "Africa" "Mauritania" "lifeExp_1977" 50.852
"2446" "Africa" "Mauritius" "lifeExp_1977" 64.93
"2447" "Africa" "Morocco" "lifeExp_1977" 55.73
"2448" "Africa" "Mozambique" "lifeExp_1977" 42.495
"2449" "Africa" "Namibia" "lifeExp_1977" 56.437
"2450" "Africa" "Niger" "lifeExp_1977" 41.291
"2451" "Africa" "Nigeria" "lifeExp_1977" 44.514
"2452" "Africa" "Reunion" "lifeExp_1977" 67.064
"2453" "Africa" "Rwanda" "lifeExp_1977" 45
"2454" "Africa" "Sao Tome and Principe" "lifeExp_1977" 58.55
"2455" "Africa" "Senegal" "lifeExp_1977" 48.879
"2456" "Africa" "Sierra Leone" "lifeExp_1977" 36.788
"2457" "Africa" "Somalia" "lifeExp_1977" 41.974
"2458" "Africa" "South Africa" "lifeExp_1977" 55.527
"2459" "Africa" "Sudan" "lifeExp_1977" 47.8
"2460" "Africa" "Swaziland" "lifeExp_1977" 52.537
"2461" "Africa" "Tanzania" "lifeExp_1977" 49.919
"2462" "Africa" "Togo" "lifeExp_1977" 52.887
"2463" "Africa" "Tunisia" "lifeExp_1977" 59.837
"2464" "Africa" "Uganda" "lifeExp_1977" 50.35
"2465" "Africa" "Zambia" "lifeExp_1977" 51.386
"2466" "Africa" "Zimbabwe" "lifeExp_1977" 57.674
"2467" "Americas" "Argentina" "lifeExp_1977" 68.481
"2468" "Americas" "Bolivia" "lifeExp_1977" 50.023
"2469" "Americas" "Brazil" "lifeExp_1977" 61.489
"2470" "Americas" "Canada" "lifeExp_1977" 74.21
"2471" "Americas" "Chile" "lifeExp_1977" 67.052
"2472" "Americas" "Colombia" "lifeExp_1977" 63.837
"2473" "Americas" "Costa Rica" "lifeExp_1977" 70.75
"2474" "Americas" "Cuba" "lifeExp_1977" 72.649
"2475" "Americas" "Dominican Republic" "lifeExp_1977" 61.788
"2476" "Americas" "Ecuador" "lifeExp_1977" 61.31
"2477" "Americas" "El Salvador" "lifeExp_1977" 56.696
"2478" "Americas" "Guatemala" "lifeExp_1977" 56.029
"2479" "Americas" "Haiti" "lifeExp_1977" 49.923
"2480" "Americas" "Honduras" "lifeExp_1977" 57.402
"2481" "Americas" "Jamaica" "lifeExp_1977" 70.11
"2482" "Americas" "Mexico" "lifeExp_1977" 65.032
"2483" "Americas" "Nicaragua" "lifeExp_1977" 57.47
"2484" "Americas" "Panama" "lifeExp_1977" 68.681
"2485" "Americas" "Paraguay" "lifeExp_1977" 66.353
"2486" "Americas" "Peru" "lifeExp_1977" 58.447
"2487" "Americas" "Puerto Rico" "lifeExp_1977" 73.44
"2488" "Americas" "Trinidad and Tobago" "lifeExp_1977" 68.3
"2489" "Americas" "United States" "lifeExp_1977" 73.38
"2490" "Americas" "Uruguay" "lifeExp_1977" 69.481
"2491" "Americas" "Venezuela" "lifeExp_1977" 67.456
"2492" "Asia" "Afghanistan" "lifeExp_1977" 38.438
"2493" "Asia" "Bahrain" "lifeExp_1977" 65.593
"2494" "Asia" "Bangladesh" "lifeExp_1977" 46.923
"2495" "Asia" "Cambodia" "lifeExp_1977" 31.22
"2496" "Asia" "China" "lifeExp_1977" 63.96736
"2497" "Asia" "Hong Kong China" "lifeExp_1977" 73.6
"2498" "Asia" "India" "lifeExp_1977" 54.208
"2499" "Asia" "Indonesia" "lifeExp_1977" 52.702
"2500" "Asia" "Iran" "lifeExp_1977" 57.702
"2501" "Asia" "Iraq" "lifeExp_1977" 60.413
"2502" "Asia" "Israel" "lifeExp_1977" 73.06
"2503" "Asia" "Japan" "lifeExp_1977" 75.38
"2504" "Asia" "Jordan" "lifeExp_1977" 61.134
"2505" "Asia" "Korea Dem. Rep." "lifeExp_1977" 67.159
"2506" "Asia" "Korea Rep." "lifeExp_1977" 64.766
"2507" "Asia" "Kuwait" "lifeExp_1977" 69.343
"2508" "Asia" "Lebanon" "lifeExp_1977" 66.099
"2509" "Asia" "Malaysia" "lifeExp_1977" 65.256
"2510" "Asia" "Mongolia" "lifeExp_1977" 55.491
"2511" "Asia" "Myanmar" "lifeExp_1977" 56.059
"2512" "Asia" "Nepal" "lifeExp_1977" 46.748
"2513" "Asia" "Oman" "lifeExp_1977" 57.367
"2514" "Asia" "Pakistan" "lifeExp_1977" 54.043
"2515" "Asia" "Philippines" "lifeExp_1977" 60.06
"2516" "Asia" "Saudi Arabia" "lifeExp_1977" 58.69
"2517" "Asia" "Singapore" "lifeExp_1977" 70.795
"2518" "Asia" "Sri Lanka" "lifeExp_1977" 65.949
"2519" "Asia" "Syria" "lifeExp_1977" 61.195
"2520" "Asia" "Taiwan" "lifeExp_1977" 70.59
"2521" "Asia" "Thailand" "lifeExp_1977" 62.494
"2522" "Asia" "Vietnam" "lifeExp_1977" 55.764
"2523" "Asia" "West Bank and Gaza" "lifeExp_1977" 60.765
"2524" "Asia" "Yemen Rep." "lifeExp_1977" 44.175
"2525" "Europe" "Albania" "lifeExp_1977" 68.93
"2526" "Europe" "Austria" "lifeExp_1977" 72.17
"2527" "Europe" "Belgium" "lifeExp_1977" 72.8
"2528" "Europe" "Bosnia and Herzegovina" "lifeExp_1977" 69.86
"2529" "Europe" "Bulgaria" "lifeExp_1977" 70.81
"2530" "Europe" "Croatia" "lifeExp_1977" 70.64
"2531" "Europe" "Czech Republic" "lifeExp_1977" 70.71
"2532" "Europe" "Denmark" "lifeExp_1977" 74.69
"2533" "Europe" "Finland" "lifeExp_1977" 72.52
"2534" "Europe" "France" "lifeExp_1977" 73.83
"2535" "Europe" "Germany" "lifeExp_1977" 72.5
"2536" "Europe" "Greece" "lifeExp_1977" 73.68
"2537" "Europe" "Hungary" "lifeExp_1977" 69.95
"2538" "Europe" "Iceland" "lifeExp_1977" 76.11
"2539" "Europe" "Ireland" "lifeExp_1977" 72.03
"2540" "Europe" "Italy" "lifeExp_1977" 73.48
"2541" "Europe" "Montenegro" "lifeExp_1977" 73.066
"2542" "Europe" "Netherlands" "lifeExp_1977" 75.24
"2543" "Europe" "Norway" "lifeExp_1977" 75.37
"2544" "Europe" "Poland" "lifeExp_1977" 70.67
"2545" "Europe" "Portugal" "lifeExp_1977" 70.41
"2546" "Europe" "Romania" "lifeExp_1977" 69.46
"2547" "Europe" "Serbia" "lifeExp_1977" 70.3
"2548" "Europe" "Slovak Republic" "lifeExp_1977" 70.45
"2549" "Europe" "Slovenia" "lifeExp_1977" 70.97
"2550" "Europe" "Spain" "lifeExp_1977" 74.39
"2551" "Europe" "Sweden" "lifeExp_1977" 75.44
"2552" "Europe" "Switzerland" "lifeExp_1977" 75.39
"2553" "Europe" "Turkey" "lifeExp_1977" 59.507
"2554" "Europe" "United Kingdom" "lifeExp_1977" 72.76
"2555" "Oceania" "Australia" "lifeExp_1977" 73.49
"2556" "Oceania" "New Zealand" "lifeExp_1977" 72.22
"2557" "Africa" "Algeria" "lifeExp_1982" 61.368
"2558" "Africa" "Angola" "lifeExp_1982" 39.942
"2559" "Africa" "Benin" "lifeExp_1982" 50.904
"2560" "Africa" "Botswana" "lifeExp_1982" 61.484
"2561" "Africa" "Burkina Faso" "lifeExp_1982" 48.122
"2562" "Africa" "Burundi" "lifeExp_1982" 47.471
"2563" "Africa" "Cameroon" "lifeExp_1982" 52.961
"2564" "Africa" "Central African Republic" "lifeExp_1982" 48.295
"2565" "Africa" "Chad" "lifeExp_1982" 49.517
"2566" "Africa" "Comoros" "lifeExp_1982" 52.933
"2567" "Africa" "Congo Dem. Rep." "lifeExp_1982" 47.784
"2568" "Africa" "Congo Rep." "lifeExp_1982" 56.695
"2569" "Africa" "Cote d'Ivoire" "lifeExp_1982" 53.983
"2570" "Africa" "Djibouti" "lifeExp_1982" 48.812
"2571" "Africa" "Egypt" "lifeExp_1982" 56.006
"2572" "Africa" "Equatorial Guinea" "lifeExp_1982" 43.662
"2573" "Africa" "Eritrea" "lifeExp_1982" 43.89
"2574" "Africa" "Ethiopia" "lifeExp_1982" 44.916
"2575" "Africa" "Gabon" "lifeExp_1982" 56.564
"2576" "Africa" "Gambia" "lifeExp_1982" 45.58
"2577" "Africa" "Ghana" "lifeExp_1982" 53.744
"2578" "Africa" "Guinea" "lifeExp_1982" 42.891
"2579" "Africa" "Guinea-Bissau" "lifeExp_1982" 39.327
"2580" "Africa" "Kenya" "lifeExp_1982" 58.766
"2581" "Africa" "Lesotho" "lifeExp_1982" 55.078
"2582" "Africa" "Liberia" "lifeExp_1982" 44.852
"2583" "Africa" "Libya" "lifeExp_1982" 62.155
"2584" "Africa" "Madagascar" "lifeExp_1982" 48.969
"2585" "Africa" "Malawi" "lifeExp_1982" 45.642
"2586" "Africa" "Mali" "lifeExp_1982" 43.916
"2587" "Africa" "Mauritania" "lifeExp_1982" 53.599
"2588" "Africa" "Mauritius" "lifeExp_1982" 66.711
"2589" "Africa" "Morocco" "lifeExp_1982" 59.65
"2590" "Africa" "Mozambique" "lifeExp_1982" 42.795
"2591" "Africa" "Namibia" "lifeExp_1982" 58.968
"2592" "Africa" "Niger" "lifeExp_1982" 42.598
"2593" "Africa" "Nigeria" "lifeExp_1982" 45.826
"2594" "Africa" "Reunion" "lifeExp_1982" 69.885
"2595" "Africa" "Rwanda" "lifeExp_1982" 46.218
"2596" "Africa" "Sao Tome and Principe" "lifeExp_1982" 60.351
"2597" "Africa" "Senegal" "lifeExp_1982" 52.379
"2598" "Africa" "Sierra Leone" "lifeExp_1982" 38.445
"2599" "Africa" "Somalia" "lifeExp_1982" 42.955
"2600" "Africa" "South Africa" "lifeExp_1982" 58.161
"2601" "Africa" "Sudan" "lifeExp_1982" 50.338
"2602" "Africa" "Swaziland" "lifeExp_1982" 55.561
"2603" "Africa" "Tanzania" "lifeExp_1982" 50.608
"2604" "Africa" "Togo" "lifeExp_1982" 55.471
"2605" "Africa" "Tunisia" "lifeExp_1982" 64.048
"2606" "Africa" "Uganda" "lifeExp_1982" 49.849
"2607" "Africa" "Zambia" "lifeExp_1982" 51.821
"2608" "Africa" "Zimbabwe" "lifeExp_1982" 60.363
"2609" "Americas" "Argentina" "lifeExp_1982" 69.942
"2610" "Americas" "Bolivia" "lifeExp_1982" 53.859
"2611" "Americas" "Brazil" "lifeExp_1982" 63.336
"2612" "Americas" "Canada" "lifeExp_1982" 75.76
"2613" "Americas" "Chile" "lifeExp_1982" 70.565
"2614" "Americas" "Colombia" "lifeExp_1982" 66.653
"2615" "Americas" "Costa Rica" "lifeExp_1982" 73.45
"2616" "Americas" "Cuba" "lifeExp_1982" 73.717
"2617" "Americas" "Dominican Republic" "lifeExp_1982" 63.727
"2618" "Americas" "Ecuador" "lifeExp_1982" 64.342
"2619" "Americas" "El Salvador" "lifeExp_1982" 56.604
"2620" "Americas" "Guatemala" "lifeExp_1982" 58.137
"2621" "Americas" "Haiti" "lifeExp_1982" 51.461
"2622" "Americas" "Honduras" "lifeExp_1982" 60.909
"2623" "Americas" "Jamaica" "lifeExp_1982" 71.21
"2624" "Americas" "Mexico" "lifeExp_1982" 67.405
"2625" "Americas" "Nicaragua" "lifeExp_1982" 59.298
"2626" "Americas" "Panama" "lifeExp_1982" 70.472
"2627" "Americas" "Paraguay" "lifeExp_1982" 66.874
"2628" "Americas" "Peru" "lifeExp_1982" 61.406
"2629" "Americas" "Puerto Rico" "lifeExp_1982" 73.75
"2630" "Americas" "Trinidad and Tobago" "lifeExp_1982" 68.832
"2631" "Americas" "United States" "lifeExp_1982" 74.65
"2632" "Americas" "Uruguay" "lifeExp_1982" 70.805
"2633" "Americas" "Venezuela" "lifeExp_1982" 68.557
"2634" "Asia" "Afghanistan" "lifeExp_1982" 39.854
"2635" "Asia" "Bahrain" "lifeExp_1982" 69.052
"2636" "Asia" "Bangladesh" "lifeExp_1982" 50.009
"2637" "Asia" "Cambodia" "lifeExp_1982" 50.957
"2638" "Asia" "China" "lifeExp_1982" 65.525
"2639" "Asia" "Hong Kong China" "lifeExp_1982" 75.45
"2640" "Asia" "India" "lifeExp_1982" 56.596
"2641" "Asia" "Indonesia" "lifeExp_1982" 56.159
"2642" "Asia" "Iran" "lifeExp_1982" 59.62
"2643" "Asia" "Iraq" "lifeExp_1982" 62.038
"2644" "Asia" "Israel" "lifeExp_1982" 74.45
"2645" "Asia" "Japan" "lifeExp_1982" 77.11
"2646" "Asia" "Jordan" "lifeExp_1982" 63.739
"2647" "Asia" "Korea Dem. Rep." "lifeExp_1982" 69.1
"2648" "Asia" "Korea Rep." "lifeExp_1982" 67.123
"2649" "Asia" "Kuwait" "lifeExp_1982" 71.309
"2650" "Asia" "Lebanon" "lifeExp_1982" 66.983
"2651" "Asia" "Malaysia" "lifeExp_1982" 68
"2652" "Asia" "Mongolia" "lifeExp_1982" 57.489
"2653" "Asia" "Myanmar" "lifeExp_1982" 58.056
"2654" "Asia" "Nepal" "lifeExp_1982" 49.594
"2655" "Asia" "Oman" "lifeExp_1982" 62.728
"2656" "Asia" "Pakistan" "lifeExp_1982" 56.158
"2657" "Asia" "Philippines" "lifeExp_1982" 62.082
"2658" "Asia" "Saudi Arabia" "lifeExp_1982" 63.012
"2659" "Asia" "Singapore" "lifeExp_1982" 71.76
"2660" "Asia" "Sri Lanka" "lifeExp_1982" 68.757
"2661" "Asia" "Syria" "lifeExp_1982" 64.59
"2662" "Asia" "Taiwan" "lifeExp_1982" 72.16
"2663" "Asia" "Thailand" "lifeExp_1982" 64.597
"2664" "Asia" "Vietnam" "lifeExp_1982" 58.816
"2665" "Asia" "West Bank and Gaza" "lifeExp_1982" 64.406
"2666" "Asia" "Yemen Rep." "lifeExp_1982" 49.113
"2667" "Europe" "Albania" "lifeExp_1982" 70.42
"2668" "Europe" "Austria" "lifeExp_1982" 73.18
"2669" "Europe" "Belgium" "lifeExp_1982" 73.93
"2670" "Europe" "Bosnia and Herzegovina" "lifeExp_1982" 70.69
"2671" "Europe" "Bulgaria" "lifeExp_1982" 71.08
"2672" "Europe" "Croatia" "lifeExp_1982" 70.46
"2673" "Europe" "Czech Republic" "lifeExp_1982" 70.96
"2674" "Europe" "Denmark" "lifeExp_1982" 74.63
"2675" "Europe" "Finland" "lifeExp_1982" 74.55
"2676" "Europe" "France" "lifeExp_1982" 74.89
"2677" "Europe" "Germany" "lifeExp_1982" 73.8
"2678" "Europe" "Greece" "lifeExp_1982" 75.24
"2679" "Europe" "Hungary" "lifeExp_1982" 69.39
"2680" "Europe" "Iceland" "lifeExp_1982" 76.99
"2681" "Europe" "Ireland" "lifeExp_1982" 73.1
"2682" "Europe" "Italy" "lifeExp_1982" 74.98
"2683" "Europe" "Montenegro" "lifeExp_1982" 74.101
"2684" "Europe" "Netherlands" "lifeExp_1982" 76.05
"2685" "Europe" "Norway" "lifeExp_1982" 75.97
"2686" "Europe" "Poland" "lifeExp_1982" 71.32
"2687" "Europe" "Portugal" "lifeExp_1982" 72.77
"2688" "Europe" "Romania" "lifeExp_1982" 69.66
"2689" "Europe" "Serbia" "lifeExp_1982" 70.162
"2690" "Europe" "Slovak Republic" "lifeExp_1982" 70.8
"2691" "Europe" "Slovenia" "lifeExp_1982" 71.063
"2692" "Europe" "Spain" "lifeExp_1982" 76.3
"2693" "Europe" "Sweden" "lifeExp_1982" 76.42
"2694" "Europe" "Switzerland" "lifeExp_1982" 76.21
"2695" "Europe" "Turkey" "lifeExp_1982" 61.036
"2696" "Europe" "United Kingdom" "lifeExp_1982" 74.04
"2697" "Oceania" "Australia" "lifeExp_1982" 74.74
"2698" "Oceania" "New Zealand" "lifeExp_1982" 73.84
"2699" "Africa" "Algeria" "lifeExp_1987" 65.799
"2700" "Africa" "Angola" "lifeExp_1987" 39.906
"2701" "Africa" "Benin" "lifeExp_1987" 52.337
"2702" "Africa" "Botswana" "lifeExp_1987" 63.622
"2703" "Africa" "Burkina Faso" "lifeExp_1987" 49.557
"2704" "Africa" "Burundi" "lifeExp_1987" 48.211
"2705" "Africa" "Cameroon" "lifeExp_1987" 54.985
"2706" "Africa" "Central African Republic" "lifeExp_1987" 50.485
"2707" "Africa" "Chad" "lifeExp_1987" 51.051
"2708" "Africa" "Comoros" "lifeExp_1987" 54.926
"2709" "Africa" "Congo Dem. Rep." "lifeExp_1987" 47.412
"2710" "Africa" "Congo Rep." "lifeExp_1987" 57.47
"2711" "Africa" "Cote d'Ivoire" "lifeExp_1987" 54.655
"2712" "Africa" "Djibouti" "lifeExp_1987" 50.04
"2713" "Africa" "Egypt" "lifeExp_1987" 59.797
"2714" "Africa" "Equatorial Guinea" "lifeExp_1987" 45.664
"2715" "Africa" "Eritrea" "lifeExp_1987" 46.453
"2716" "Africa" "Ethiopia" "lifeExp_1987" 46.684
"2717" "Africa" "Gabon" "lifeExp_1987" 60.19
"2718" "Africa" "Gambia" "lifeExp_1987" 49.265
"2719" "Africa" "Ghana" "lifeExp_1987" 55.729
"2720" "Africa" "Guinea" "lifeExp_1987" 45.552
"2721" "Africa" "Guinea-Bissau" "lifeExp_1987" 41.245
"2722" "Africa" "Kenya" "lifeExp_1987" 59.339
"2723" "Africa" "Lesotho" "lifeExp_1987" 57.18
"2724" "Africa" "Liberia" "lifeExp_1987" 46.027
"2725" "Africa" "Libya" "lifeExp_1987" 66.234
"2726" "Africa" "Madagascar" "lifeExp_1987" 49.35
"2727" "Africa" "Malawi" "lifeExp_1987" 47.457
"2728" "Africa" "Mali" "lifeExp_1987" 46.364
"2729" "Africa" "Mauritania" "lifeExp_1987" 56.145
"2730" "Africa" "Mauritius" "lifeExp_1987" 68.74
"2731" "Africa" "Morocco" "lifeExp_1987" 62.677
"2732" "Africa" "Mozambique" "lifeExp_1987" 42.861
"2733" "Africa" "Namibia" "lifeExp_1987" 60.835
"2734" "Africa" "Niger" "lifeExp_1987" 44.555
"2735" "Africa" "Nigeria" "lifeExp_1987" 46.886
"2736" "Africa" "Reunion" "lifeExp_1987" 71.913
"2737" "Africa" "Rwanda" "lifeExp_1987" 44.02
"2738" "Africa" "Sao Tome and Principe" "lifeExp_1987" 61.728
"2739" "Africa" "Senegal" "lifeExp_1987" 55.769
"2740" "Africa" "Sierra Leone" "lifeExp_1987" 40.006
"2741" "Africa" "Somalia" "lifeExp_1987" 44.501
"2742" "Africa" "South Africa" "lifeExp_1987" 60.834
"2743" "Africa" "Sudan" "lifeExp_1987" 51.744
"2744" "Africa" "Swaziland" "lifeExp_1987" 57.678
"2745" "Africa" "Tanzania" "lifeExp_1987" 51.535
"2746" "Africa" "Togo" "lifeExp_1987" 56.941
"2747" "Africa" "Tunisia" "lifeExp_1987" 66.894
"2748" "Africa" "Uganda" "lifeExp_1987" 51.509
"2749" "Africa" "Zambia" "lifeExp_1987" 50.821
"2750" "Africa" "Zimbabwe" "lifeExp_1987" 62.351
"2751" "Americas" "Argentina" "lifeExp_1987" 70.774
"2752" "Americas" "Bolivia" "lifeExp_1987" 57.251
"2753" "Americas" "Brazil" "lifeExp_1987" 65.205
"2754" "Americas" "Canada" "lifeExp_1987" 76.86
"2755" "Americas" "Chile" "lifeExp_1987" 72.492
"2756" "Americas" "Colombia" "lifeExp_1987" 67.768
"2757" "Americas" "Costa Rica" "lifeExp_1987" 74.752
"2758" "Americas" "Cuba" "lifeExp_1987" 74.174
"2759" "Americas" "Dominican Republic" "lifeExp_1987" 66.046
"2760" "Americas" "Ecuador" "lifeExp_1987" 67.231
"2761" "Americas" "El Salvador" "lifeExp_1987" 63.154
"2762" "Americas" "Guatemala" "lifeExp_1987" 60.782
"2763" "Americas" "Haiti" "lifeExp_1987" 53.636
"2764" "Americas" "Honduras" "lifeExp_1987" 64.492
"2765" "Americas" "Jamaica" "lifeExp_1987" 71.77
"2766" "Americas" "Mexico" "lifeExp_1987" 69.498
"2767" "Americas" "Nicaragua" "lifeExp_1987" 62.008
"2768" "Americas" "Panama" "lifeExp_1987" 71.523
"2769" "Americas" "Paraguay" "lifeExp_1987" 67.378
"2770" "Americas" "Peru" "lifeExp_1987" 64.134
"2771" "Americas" "Puerto Rico" "lifeExp_1987" 74.63
"2772" "Americas" "Trinidad and Tobago" "lifeExp_1987" 69.582
"2773" "Americas" "United States" "lifeExp_1987" 75.02
"2774" "Americas" "Uruguay" "lifeExp_1987" 71.918
"2775" "Americas" "Venezuela" "lifeExp_1987" 70.19
"2776" "Asia" "Afghanistan" "lifeExp_1987" 40.822
"2777" "Asia" "Bahrain" "lifeExp_1987" 70.75
"2778" "Asia" "Bangladesh" "lifeExp_1987" 52.819
"2779" "Asia" "Cambodia" "lifeExp_1987" 53.914
"2780" "Asia" "China" "lifeExp_1987" 67.274
